Ticker,Start Date,End Date,Pietroski F-Score,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,Quarterly Return
VLGEA,2020-03-05,2020-06-04,3.00000,1.18732,0.82238,0.21943,1.2195121951219512
VLO,2017-05-08,2017-08-07,5.00000,2.01393,1.22977,0.18436,1.0393086570816765
VLO,2017-08-07,2017-11-07,6.00000,2.04751,1.21401,0.18460,1.1998528329654157
VLO,2017-11-07,2018-02-28,7.00000,1.91041,1.26103,0.17682,1.1406844106463878
VLO,2018-02-28,2018-05-07,6.00000,1.74438,1.19031,0.17688,1.2275268817204301
VLO,2018-05-07,2018-08-06,7.00000,1.69829,1.15381,0.18140,1.002978276103714
VLO,2018-08-06,2018-11-06,8.00000,1.67075,1.22233,0.17876,0.7961572052401746
VLO,2018-11-06,2019-02-28,5.00000,1.59357,1.26019,0.17489,0.9114743308468627
VLRX,2017-05-12,2017-08-11,4.00000,5.38705,1.54188,0.00000,0.9878892733564014
VLRX,2017-08-11,2017-11-08,4.00000,4.63119,2.43782,0.00000,0.3975481611208406
VLRX,2017-11-08,2018-02-28,4.00000,3.88147,4.78170,0.00000,1.277533039647577
VLRX,2018-02-28,2018-05-09,3.00000,3.01774,-12.11114,0.00000,0.5517241379310345
VLRX,2018-05-09,2018-08-08,2.00000,2.55863,-3.31939,0.00872,1.0
VLRX,2018-08-08,2018-11-09,3.00000,4.03464,17.73219,0.00513,0.775
VLRX,2018-11-09,2019-03-06,3.00000,2.99495,-7.05025,0.00591,0.3790322580645161
VLRX,2019-03-06,2019-05-09,4.00000,4.46911,3.80230,0.00179,0.7659574468085106
VLRX,2019-05-09,2019-08-08,4.00000,3.31525,39.62168,0.02918,0.40277777777777773
VLRX,2019-08-08,2019-11-12,3.00000,2.57924,-7.67084,0.05219,0.5172413793103449
VMC,2011-02-28,2011-05-06,4.00000,1.32867,1.10818,0.32595,0.9313247673903411
VMC,2011-05-06,2011-08-04,4.00000,1.20779,1.13026,0.32924,0.7766412940057088
VMC,2011-08-04,2011-11-04,2.00000,2.04279,1.16608,0.34470,0.942113323124043
VMC,2011-11-04,2012-02-29,6.00000,2.63455,1.16801,0.33655,1.474967490247074
VMC,2012-02-29,2012-05-02,6.00000,2.12454,1.17040,0.34212,0.9404893101168174
VMC,2012-05-02,2012-08-08,6.00000,1.90950,1.19351,0.34256,0.9224279353175533
VMC,2012-08-08,2012-11-08,3.00000,1.54304,1.18547,0.34395,1.1435467479674797
VMC,2012-11-08,2013-02-28,5.00000,1.65996,1.18356,0.34192,1.1353032659409021
VMC,2013-02-28,2013-05-07,8.00000,2.25698,1.16072,0.32941,1.0516634050880627
VMC,2013-05-07,2013-08-06,4.00000,1.97373,1.17460,0.33002,0.9144026795682918
VMC,2013-08-06,2013-11-05,5.00000,2.32701,1.12933,0.32322,1.1762311762311761
VMC,2013-11-05,2014-02-26,8.00000,3.06980,1.15124,0.30367,1.1380622837370242
VMC,2014-02-26,2014-05-12,8.00000,3.18082,1.09724,0.30541,0.9209486166007905
VMC,2014-05-12,2014-08-06,6.00000,3.09135,0.95287,0.25494,1.0255860019808518
VMC,2014-08-06,2014-11-05,7.00000,3.15389,0.93600,0.25073,1.0341220022533397
VMC,2014-11-05,2015-02-27,7.00000,2.61674,0.92084,0.24589,1.2823346303501946
VMC,2015-02-27,2015-05-06,7.00000,2.03699,0.92523,0.24683,1.0496419468382086
VMC,2015-05-06,2015-08-05,5.00000,1.69857,1.00149,0.27068,1.1214153561517113
VMC,2015-08-05,2015-11-04,6.00000,2.01761,0.93896,0.24968,0.9786553928645081
VMC,2015-11-04,2016-02-25,8.00000,2.77543,0.90611,0.23803,1.025181751132652
VMC,2016-02-25,2016-05-04,7.00000,3.06833,0.86378,0.23856,1.1654676258992807
VMC,2016-05-04,2016-08-03,7.00000,2.82621,0.86540,0.24028,1.0299823633156966
VMC,2016-08-03,2016-11-02,6.00000,3.07627,0.85075,0.23916,0.990068493150685
VMC,2016-11-02,2017-02-24,8.00000,2.98344,0.85572,0.23735,0.9925631269456935
VMC,2017-02-24,2017-05-10,5.00000,3.05494,0.85271,0.23407,1.1305976650984493
VMC,2017-05-10,2017-08-04,7.00000,3.20800,0.93426,0.26639,0.9272559143099329
VMC,2017-08-04,2017-11-03,3.00000,2.35994,1.14466,0.33790,1.0288373639158979
VMC,2017-11-03,2018-02-27,6.00000,4.22281,1.01474,0.29820,0.9806138933764137
VMC,2018-02-27,2018-05-04,5.00000,2.66465,0.91288,0.30036,0.9995881383855024
VMC,2018-05-04,2018-08-01,6.00000,1.73356,0.92404,0.31478,0.938689740420272
VMC,2018-08-01,2018-10-31,7.00000,1.45751,0.96087,0.31864,0.8770959529453077
VMC,2018-10-31,2019-02-26,7.00000,1.70320,0.91917,0.30157,1.111099989990992
VMC,2019-02-26,2019-05-03,7.00000,1.79096,0.88974,0.29621,1.168633456445365
VMC,2019-05-03,2019-07-29,8.00000,1.60266,0.97363,0.28738,1.054497803129577
VMC,2019-07-29,2019-11-07,8.00000,1.85151,0.95120,0.27850,1.0187865497076023
VMC,2019-11-07,2020-02-26,9.00000,2.42125,0.90170,0.26406,0.9022027696060845
VMC,2020-02-26,2020-05-06,7.00000,2.57547,0.89418,0.26147,0.8813424526801336
VMW,2012-08-02,2012-11-01,5.00000,2.55620,0.78563,0.00000,0.9708594194649973
VMW,2012-11-01,2013-02-27,4.00000,2.15288,0.77547,0.00000,0.8427717200140695
VMW,2013-02-27,2013-05-03,5.00000,2.08874,0.84599,0.00000,1.0075125208681137
VMW,2013-05-03,2013-08-02,5.00000,2.14224,0.80642,0.00000,1.1273128969897819
VMW,2013-08-02,2013-11-07,6.00000,2.21018,0.81058,0.00000,1.0058794708476237
VMW,2013-11-07,2014-02-25,6.00000,2.41205,0.75486,0.00000,1.1763273258645883
VMW,2014-02-25,2014-05-01,6.00000,2.33252,0.80854,0.00000,0.9583850931677019
VMW,2014-05-01,2014-08-05,5.00000,2.37207,0.93762,0.00000,1.0756102829984877
VMW,2014-08-05,2014-11-05,4.00000,2.24142,0.99732,0.00000,0.8445470978108054
VMW,2014-11-05,2015-02-26,3.00000,2.32416,0.95253,0.00000,1.0145065398335316
VMW,2015-02-26,2015-05-04,4.00000,2.22272,1.00580,0.00000,1.0201593999062355
VMW,2015-05-04,2015-08-05,4.00000,2.30657,0.97849,0.00000,1.0492876838235292
VMW,2015-08-05,2015-11-09,4.00000,2.20278,1.03160,0.00000,0.6477608671849338
VMW,2015-11-09,2016-02-25,6.00000,2.30987,0.96323,0.00000,0.8375591615956728
VMW,2016-02-25,2016-05-05,7.00000,2.26689,0.98738,0.00000,1.1202825428859737
VMW,2016-05-05,2016-08-08,6.00000,2.42875,0.91464,0.00000,1.2833723653395783
VMW,2016-08-08,2016-11-07,7.00000,2.45831,0.90875,0.00000,1.0903986524424483
VMW,2016-11-07,2017-02-24,7.00000,2.36979,0.95095,0.00000,1.1658084449021626
VMW,2017-02-24,2017-06-09,8.00000,2.29681,0.99574,0.00000,0.9998895759717313
VMW,2017-06-09,2017-09-07,6.00000,1.95210,1.01301,0.00000,1.1866372170071784
VMW,2017-09-07,2017-12-11,7.00000,1.98465,0.99733,0.00000,1.111121451838064
VMW,2017-12-11,2018-03-29,7.00000,2.85657,1.36814,0.20220,1.0074545606834744
VMW,2018-03-29,2018-06-11,5.00000,2.87651,1.45895,0.18693,1.2437645493847689
VMW,2018-06-11,2018-09-11,7.00000,3.04097,1.28654,0.17955,1.0278743315508023
VMW,2018-09-11,2018-12-10,5.00000,3.01165,1.25260,0.16951,1.0278988099109059
VMW,2018-12-10,2019-03-29,6.00000,3.04103,1.19613,0.16568,1.1388080475768696
VMW,2019-03-29,2019-06-10,6.00000,0.99210,25.60980,0.27090,0.95
VMW,2019-06-10,2019-09-09,4.00000,0.97117,25.68984,0.26541,0.8660818713450292
VMW,2019-09-09,2019-12-06,4.00000,0.96091,2.91845,0.19517,1.0047940580688723
VMW,2019-12-06,2020-03-26,7.00000,0.65653,2.78431,0.20803,0.7844902896310731
VMW,2020-03-26,2020-06-08,5.00000,0.64810,2.75146,0.20834,1.2951858831591572
VNCE,2015-12-10,2016-04-14,6.00000,1.18742,3.92976,0.20031,1.1779026217228465
VNCE,2016-04-14,2016-06-08,5.00000,0.84068,3.63132,0.15847,0.958664546899841
VNCE,2016-06-08,2016-09-08,3.00000,1.96025,1.65249,0.11206,1.1077943615257049
VNCE,2016-09-08,2016-12-08,4.00000,1.74704,1.84082,0.13123,0.5988023952095809
VNCE,2016-12-08,2017-04-28,5.00000,2.02430,1.67411,0.12801,0.2125
VNCE,2017-04-28,2017-06-08,3.00000,1.47917,-18.12896,0.20168,0.5529411764705883
VNCE,2017-06-08,2017-09-07,2.00000,1.84157,-11.16893,0.27486,1.0638297872340425
VNCE,2017-09-07,2017-12-07,2.00000,1.78756,-8.09754,0.30860,1.0619999999999998
VNCE,2017-12-07,2018-04-25,4.00000,2.23874,4142.00000,0.26361,1.6949152542372883
VNCE,2018-04-25,2018-06-14,6.00000,1.80565,2.13678,0.20757,1.5433333333333334
VNCE,2018-06-14,2018-09-13,5.00000,1.80668,2.25925,0.21951,1.4535637149028078
VNCE,2018-09-13,2018-12-13,5.00000,2.20418,2.74477,0.25765,0.5517582961862308
VNCE,2018-12-13,2019-04-12,5.00000,2.21133,2.43644,0.24502,1.1193895870736086
VNCE,2019-04-12,2019-06-13,7.00000,1.94379,2.17046,0.19193,0.9743384121892542
VNCE,2019-06-13,2019-09-12,5.00000,1.36807,3.49145,0.14789,1.0156378600823044
VNCE,2019-09-12,2019-12-12,4.00000,1.42350,3.77097,0.15640,1.9124797406807132
VNCE,2019-12-12,2020-06-11,4.00000,1.48774,3.23660,0.14225,0.272457627118644
VNO,2011-08-01,2011-11-01,6.00000,0.09879,1.51470,0.11410,0.8445169712793734
VNO,2011-08-01,2011-11-01,6.00000,0.09466,1.33689,0.09567,0.8445169712793734
VNO,2011-11-01,2012-02-03,6.00000,0.08906,1.36848,0.09631,1.0548771061987943
VNO,2012-02-03,2013-05-06,7.00000,0.09068,1.35854,0.09800,1.0284290738569755
VNO,2012-08-06,2012-11-01,3.00000,0.08035,1.35049,0.09287,0.9337080270932412
VNO,2012-11-01,2013-02-01,7.00000,0.10780,1.34880,0.09599,1.0575706127488809
VNO,2013-02-01,2014-05-05,4.00000,0.12673,1.49371,0.11457,1.218476357267951
VNO,2013-08-05,2013-11-04,5.00000,0.12468,1.29437,0.07093,1.0793650793650795
VNO,2013-11-04,2014-02-04,5.00000,0.13335,1.30954,0.07076,1.0053600879604179
VNO,2014-02-04,2015-05-04,3.00000,0.09878,1.33733,0.08194,1.1576213260423787
VNO,2014-08-04,2014-11-03,3.00000,0.15978,1.46300,0.09066,1.039515465129954
VNO,2014-11-03,2015-02-03,5.00000,0.18442,1.51053,0.08953,1.0132367914922502
VNO,2015-02-03,2016-05-02,7.00000,0.13657,1.39692,0.06345,0.8674631531933898
VNO,2015-08-03,2015-11-02,5.00000,0.07731,1.33215,0.06369,1.0305527383367141
VNO,2015-11-02,2016-02-02,7.00000,0.09611,1.33361,0.04244,0.8702177389592815
VNO,2016-02-02,2016-05-02,3.00000,0.19003,1.42878,0.07460,1.098247102063896
VNO,2016-05-02,2016-08-01,6.00000,0.14425,1.30714,0.06476,1.1146865748487578
VNO,2016-05-02,2016-08-01,6.00000,0.16993,1.46228,0.05824,1.1146865748487578
VNO,2016-08-01,2016-10-31,6.00000,0.16631,1.45241,0.06320,0.8569284064665127
VNO,2016-10-31,2017-01-31,4.00000,0.14054,1.50795,0.06389,1.1623770381350225
VNO,2017-01-31,2017-05-01,6.00000,0.15838,1.33955,0.06406,0.9056341293763042
VNO,2017-05-01,2017-07-31,4.00000,0.15989,1.34800,0.06435,1.0113927291346647
VNO,2017-07-31,2017-10-30,3.00000,0.15444,1.36805,0.06390,0.9207695228452094
VNO,2017-10-30,2018-02-12,5.00000,0.15561,1.69118,0.07244,0.9318213058419245
VNO,2018-02-12,2018-04-30,7.00000,0.21339,1.90322,0.09153,1.0054580321581352
VNO,2018-04-30,2018-07-30,6.00000,0.16112,1.86718,0.09916,1.031836854460094
VNO,2018-07-30,2018-10-29,2.00000,0.13872,1.86759,0.09919,0.9611829944547134
VNO,2018-10-29,2019-02-11,5.00000,0.11069,1.79734,0.10035,1.035207100591716
VNO,2019-02-11,2019-04-29,5.00000,0.08705,1.91623,0.12307,0.9942840811660474
VNO,2019-04-29,2019-07-29,5.00000,0.50063,1.96039,0.15145,0.9216728945099166
VNO,2019-07-29,2019-10-28,5.00000,0.20510,1.14327,0.10807,1.0031186652112896
VNO,2019-10-28,2020-02-18,5.00000,0.24815,1.12691,0.14481,1.0553396549043992
VNO,2020-02-18,2020-05-04,6.00000,0.24667,1.23015,0.14664,0.6040653999116217
VRA,2014-09-10,2014-12-10,6.00000,3.70227,0.33755,0.00000,0.8954276037256561
VRA,2014-12-10,2016-03-29,4.00000,3.86402,0.33337,0.00000,0.9271867612293144
VRA,2015-06-11,2015-09-09,5.00000,4.14531,0.29464,0.00000,1.1840707964601769
VRA,2015-09-09,2015-12-09,3.00000,4.72962,0.26155,0.00000,1.046337817638266
VRA,2015-12-09,2016-03-29,4.00000,4.16994,0.32666,0.00000,1.4007142857142856
VRA,2016-03-29,2016-06-08,4.00000,4.52820,0.31055,0.00000,0.7644059153493116
VRA,2016-03-29,2016-06-08,4.00000,4.24586,0.32627,0.00000,0.7644059153493116
VRA,2016-10-31,2017-01-31,6.00000,4.41151,0.33544,0.00000,0.8533834586466165
VRA,2017-07-31,2017-12-06,6.00000,4.96683,0.26973,0.00000,0.9041501976284586
VRA,2017-12-06,2018-04-03,3.00000,4.68708,0.27512,0.00000,1.1398907103825136
VRA,2018-04-03,2018-06-13,4.00000,6.14312,0.22920,0.00000,1.3576222435282839
VRA,2018-06-13,2018-09-12,2.00000,7.16739,0.21006,0.00000,1.1786723163841808
VRA,2018-09-12,2018-12-12,7.00000,6.23468,0.23003,0.00000,0.5392450569203115
VRA,2018-12-12,2019-04-02,5.00000,6.33548,0.21777,0.00000,1.471111111111111
VRA,2019-04-02,2019-06-12,6.00000,5.79640,0.22886,0.00000,0.8761329305135951
VRA,2019-06-12,2019-09-11,1.00000,4.14843,0.60271,0.04618,0.838793103448276
VRA,2019-09-11,2019-12-11,4.00000,2.15409,0.69729,0.03906,1.3062692702980474
VRA,2019-12-11,2020-03-31,2.00000,2.94661,0.65030,0.04166,0.3249409913453973
VRA,2020-03-31,2020-06-10,6.00000,3.31207,0.60285,0.03990,1.6900726392251817
VRNS,2016-02-12,2016-05-05,4.00000,2.19308,0.97571,0.00000,1.2680477087256747
VRNS,2016-05-05,2016-08-09,5.00000,2.27063,0.92445,0.00000,1.2683168316831683
VRNS,2016-08-09,2016-11-04,4.00000,2.07297,1.06704,0.00000,1.1612021857923496
VRNS,2016-11-04,2017-02-09,4.00000,2.09986,1.04229,0.00000,1.0369747899159665
VRNS,2017-02-09,2017-05-05,4.00000,1.94140,1.19773,0.00000,1.1345218800648298
VRNS,2017-05-05,2017-08-04,3.00000,2.01420,1.12113,0.00000,1.1285714285714286
VRNS,2017-08-04,2017-11-03,3.00000,1.90303,1.21860,0.00000,1.169620253164557
VRNS,2017-11-03,2018-02-13,4.00000,1.94333,1.19422,0.00000,1.159090909090909
VRNS,2018-02-13,2018-05-01,5.00000,1.94285,1.14265,0.00000,1.2418300653594772
VRNS,2018-05-01,2018-07-31,4.00000,1.95020,1.13241,0.00000,0.8729323308270677
VRNS,2018-07-31,2018-10-30,3.00000,1.82270,1.28377,0.00000,1.0599483204134368
VRNS,2018-10-30,2019-02-12,1.00000,1.85302,1.23402,0.00000,0.8127742564602632
VRNS,2019-02-12,2019-04-30,3.00000,1.77047,1.27310,0.00000,1.4889022195560888
VRNS,2019-04-30,2019-07-30,2.00000,1.65947,1.77691,0.00000,1.0405586892291165
VRNS,2019-07-30,2019-10-30,1.00000,1.53236,2.03431,0.00000,0.921528136293237
VRNS,2019-10-30,2020-02-11,1.00000,1.48347,2.04952,0.00000,1.257563025210084
VRNS,2020-02-11,2020-05-05,1.00000,1.30692,2.40324,0.00000,0.7995322418977615
VRNT,2014-09-04,2014-12-03,7.00000,1.61823,2.03117,0.38737,1.1895026538234716
VRNT,2014-12-03,2016-03-30,8.00000,1.66729,1.89018,0.37295,0.5012394645513139
VRNT,2015-06-03,2015-09-02,5.00000,1.18611,2.34097,0.44328,0.8015617822691777
VRNT,2015-09-02,2015-12-02,3.00000,1.33488,1.26685,0.31366,0.8989493791786055
VRNT,2015-12-02,2016-03-30,5.00000,1.41020,1.26085,0.31830,0.6444963875903101
VRNT,2016-03-30,2016-06-07,4.00000,1.67937,1.80028,0.36233,1.1279261457303
VRNT,2016-03-30,2016-06-07,4.00000,1.48611,1.32903,0.31031,1.1279261457303
VRNT,2016-10-31,2017-01-31,5.00000,1.74950,1.20676,0.31371,1.0068493150684932
VRNT,2017-07-31,2017-12-06,3.00000,1.63732,1.25719,0.31630,1.073934837092732
VRNT,2017-12-06,2018-03-29,4.00000,1.67198,1.27597,0.31356,0.9883313885647608
VRNT,2018-03-29,2018-06-07,7.00000,1.54733,1.27902,0.29779,1.0484061393152302
VRNT,2018-06-07,2018-09-05,6.00000,1.52600,1.32135,0.28541,1.0810810810810811
VRNT,2018-09-05,2018-12-06,7.00000,1.56852,1.27285,0.28582,0.8814583333333333
VRNT,2018-12-06,2019-03-28,7.00000,1.64634,1.22792,0.28678,1.3474355944221224
VRNT,2019-03-28,2019-06-06,6.00000,1.52057,1.27397,0.27129,0.998070513944922
VRNT,2019-06-06,2019-09-04,6.00000,1.49573,1.32041,0.26382,0.9423550087873462
VRNT,2019-09-04,2019-12-04,4.00000,1.50410,1.27621,0.26694,0.8922044013427827
VRNT,2019-12-04,2020-03-31,5.00000,1.56525,1.23473,0.26326,0.8963210702341137
VRNT,2020-03-31,2020-06-09,4.00000,1.42133,1.42753,0.27753,1.162313432835821
VRS,2019-05-08,2019-08-08,6.00000,2.20833,0.87076,0.02548,0.5361098803721754
VRS,2019-08-08,2019-11-12,6.00000,2.06897,0.98683,0.03074,1.3537190082644628
VRSK,2013-02-26,2013-04-30,4.00000,0.66722,8.23482,0.61916,1.1195933456561922
VRSK,2013-04-30,2013-07-30,6.00000,0.84951,6.13809,0.57641,1.0077596169720984
VRSK,2013-07-30,2013-11-05,5.00000,0.84358,5.67392,0.57588,1.1125491480996068
VRSK,2013-11-05,2014-02-25,7.00000,1.01028,4.03077,0.53938,0.966573405978501
VRSK,2014-02-25,2014-04-29,7.00000,1.10127,3.57360,0.50945,0.8788848263254113
VRSK,2014-04-29,2014-07-29,7.00000,1.31721,3.40349,0.48307,1.0852834113364536
VRSK,2014-07-29,2014-10-28,5.00000,1.15741,2.95584,0.47675,0.9972847787893308
VRSK,2014-10-28,2015-02-24,6.00000,1.25708,2.68837,0.47677,1.0848814862267777
VRSK,2015-02-24,2015-04-28,7.00000,0.49851,10.11304,0.61268,1.0744021257750223
VRSK,2015-04-28,2015-07-28,6.00000,0.63963,6.24854,0.54325,1.003572410002748
VRSK,2015-07-28,2015-10-27,5.00000,0.35671,3.64161,0.57477,1.1052847754654984
VRSK,2015-10-27,2016-02-24,5.00000,0.40095,3.27751,0.56920,0.8311656137743093
VRSK,2016-02-24,2016-05-03,4.00000,0.40870,3.07697,0.56237,1.1520119225037257
VRSK,2016-05-03,2016-08-02,4.00000,0.41414,3.23037,0.54606,1.097412677878396
VRSK,2016-08-02,2016-11-01,5.00000,0.80778,2.25897,0.48154,0.9628669102911707
VRSK,2016-11-01,2017-02-21,6.00000,0.83434,2.17538,0.48801,1.0381978452497551
VRSK,2017-02-21,2017-05-02,6.00000,0.80582,2.47583,0.51542,0.9772405660377359
VRSK,2017-05-02,2017-08-01,6.00000,0.76413,2.42718,0.48173,1.031374441896947
VRSK,2017-08-01,2017-10-31,5.00000,0.70917,2.34177,0.49062,0.9922779922779923
VRSK,2017-10-31,2018-02-20,6.00000,0.45275,2.36494,0.51201,1.1615375545336635
VRSK,2018-02-20,2018-05-01,7.00000,0.44677,2.12678,0.49978,1.0808039792914423
VRSK,2018-05-01,2018-07-30,6.00000,0.45478,1.85991,0.44534,1.0445195829811214
VRSK,2018-07-30,2018-10-30,7.00000,0.42631,1.91262,0.46048,1.034529268950634
VRSK,2018-10-30,2019-01-30,6.00000,0.48696,1.73263,0.44217,1.0132985658409388
VRSK,2019-01-30,2019-04-30,7.00000,0.48656,1.84956,0.46155,1.206124549665466
VRSK,2019-04-30,2019-07-30,6.00000,0.69435,1.92149,0.41378,1.0805774838204962
VRSK,2019-07-30,2019-10-30,5.00000,0.77139,1.81992,0.40566,0.9620244833486902
VRSK,2019-10-30,2020-02-18,6.00000,0.85353,2.04749,0.42825,1.1685024286789356
VRSK,2020-02-18,2020-05-05,6.00000,0.49933,2.12067,0.44662,0.906967213114754
VRSN,2011-07-29,2011-10-28,6.00000,2.34002,-428.21889,0.32578,1.0300347771103382
VRSN,2011-10-28,2012-02-24,6.00000,2.13333,-10.94200,0.35384,1.1663597298956416
VRSN,2012-02-24,2012-04-27,7.00000,2.19719,-22.06733,0.37178,1.061842105263158
VRSN,2012-04-27,2012-07-27,7.00000,2.29326,-27.39396,0.36798,1.0641883519206938
VRSN,2012-07-27,2012-10-25,7.00000,2.27554,-33.80723,0.35939,1.0973451327433628
VRSN,2012-10-25,2013-02-28,7.00000,0.94629,-75.52518,0.35452,0.9624363327674025
VRSN,2013-02-28,2013-04-25,9.00000,2.36464,-222.22450,0.33824,0.9997794928335171
VRSN,2013-04-25,2013-07-25,8.00000,0.94655,-53.92092,0.34095,1.0006616674018525
VRSN,2013-07-25,2013-10-24,6.00000,1.17962,-10.21704,0.53718,1.1664095217103814
VRSN,2013-10-24,2014-02-21,5.00000,1.05537,-5.71825,0.58531,1.0547996976568406
VRSN,2014-02-21,2014-04-24,5.00000,0.88863,-7.28194,0.51641,0.8980652096022931
VRSN,2014-04-24,2014-07-24,5.00000,0.87592,-6.70201,0.52544,0.9746658687412726
VRSN,2014-07-24,2014-10-23,6.00000,0.86651,-4.67011,0.58905,1.1342611543184609
VRSN,2014-10-23,2015-02-13,6.00000,0.82356,-3.94813,0.62384,1.1133164922410683
VRSN,2015-02-13,2015-04-23,7.00000,1.03322,-3.15192,0.71577,1.0891410048622365
VRSN,2015-04-23,2015-07-23,6.00000,1.00926,-3.75111,0.72303,0.9799107142857142
VRSN,2015-07-23,2015-10-22,7.00000,0.99228,-3.58536,0.72321,1.135459377372817
VRSN,2015-10-22,2016-02-19,6.00000,0.98043,-3.49882,0.72226,1.077169987963087
VRSN,2016-02-19,2016-04-28,8.00000,1.30935,-3.20257,0.79300,1.1078966972932704
VRSN,2016-04-28,2016-07-28,8.00000,1.31338,-3.09713,0.80272,0.9427322649333184
VRSN,2016-07-28,2016-10-27,8.00000,1.31741,-3.05279,0.80745,0.9467427484545886
VRSN,2016-10-27,2017-02-17,8.00000,1.21083,-2.96536,0.81097,1.0273731793068808
VRSN,2017-02-17,2017-04-27,6.00000,1.21051,-2.94451,0.79970,1.0856758738694696
VRSN,2017-04-27,2017-07-27,7.00000,1.21198,-2.94950,0.80480,1.1520882584712373
VRSN,2017-07-27,2017-10-26,8.00000,1.21072,-2.94841,0.79642,1.0598983779558335
VRSN,2017-10-26,2018-02-16,6.00000,1.56691,-3.36464,0.82740,1.0737531114593897
VRSN,2018-02-16,2018-04-26,6.00000,1.56752,-3.33377,0.81945,1.0234395123207694
VRSN,2018-04-26,2018-07-26,5.00000,1.55495,-3.35300,0.83088,1.2609060402684564
VRSN,2018-07-26,2018-10-25,8.00000,1.33400,-2.38421,0.93315,0.8985362608117099
VRSN,2018-10-25,2019-02-15,7.00000,1.35282,-2.34511,0.94683,1.307515734912995
VRSN,2019-02-15,2019-04-25,7.00000,1.38988,-2.38184,0.93238,1.0686940763393362
VRSN,2019-04-25,2019-07-25,7.00000,1.39732,-2.36522,0.93020,1.1441894971119706
VRSN,2019-07-25,2019-10-24,8.00000,1.38591,-2.32609,0.94519,0.8456835865135236
VRSN,2019-10-24,2020-02-14,7.00000,1.35100,-2.29947,0.94711,1.1500547645125958
VRSN,2020-02-14,2020-04-23,6.00000,1.32473,-2.24422,0.96416,1.0238095238095237
VRTU,2013-05-29,2013-08-02,5.00000,3.95832,0.20504,0.00000,1.101602023608769
VRTU,2013-08-02,2013-11-06,5.00000,4.29793,0.20685,0.00000,1.300420972062763
VRTU,2013-11-06,2014-01-31,7.00000,4.14769,0.23409,0.00000,1.0005885815185405
VRTU,2014-01-31,2014-05-23,6.00000,3.21357,0.31836,0.05665,1.053235294117647
VRTU,2014-05-23,2014-08-06,3.00000,3.89530,0.20145,0.00000,0.9494554593688913
VRTU,2014-08-06,2014-10-31,2.00000,4.55728,0.17647,0.00000,1.2497058823529412
VRTU,2014-10-31,2015-02-05,5.00000,4.75983,0.17279,0.00000,0.9108025417745352
VRTU,2015-02-05,2015-05-20,5.00000,5.10326,0.16916,0.00000,1.170284237726098
VRTU,2015-05-20,2015-07-30,5.00000,5.67345,0.15565,0.00000,1.0419518657540296
VRTU,2015-07-30,2015-11-05,4.00000,4.69422,0.17638,0.00000,1.2225047679593135
VRTU,2015-11-05,2016-02-08,3.00000,4.32488,0.18879,0.00000,0.6673600277344427
VRTU,2016-02-08,2016-05-27,4.00000,4.65300,0.17738,0.00000,0.9025974025974026
VRTU,2016-05-27,2016-08-09,3.00000,3.74320,0.56064,0.19848,0.6906474820143885
VRTU,2016-08-09,2016-11-09,2.00000,3.93267,0.59499,0.22629,0.7687499999999999
VRTU,2016-11-09,2017-02-09,4.00000,3.78668,0.58945,0.21933,1.4558265582655827
VRTU,2017-02-09,2017-05-26,4.00000,3.79132,0.59945,0.21043,1.0912137006701415
VRTU,2017-05-26,2017-08-08,4.00000,3.81866,0.57845,0.20098,1.0849539406345958
VRTU,2017-08-08,2017-11-08,6.00000,4.25825,0.37880,0.11292,1.120754716981132
VRTU,2017-11-08,2018-02-08,8.00000,4.03450,0.38812,0.11135,1.2626262626262625
VRTU,2018-02-08,2018-05-25,6.00000,4.23927,0.44879,0.13128,1.0666666666666667
VRTU,2018-05-25,2018-08-09,6.00000,2.53500,1.04976,0.26917,1.1597916666666668
VRTU,2018-08-09,2018-11-09,3.00000,2.49912,1.06313,0.27431,0.9085683492006467
VRTU,2018-11-09,2019-02-08,5.00000,2.44275,1.22123,0.29877,0.9881376037959667
VRTU,2019-02-08,2019-05-24,5.00000,2.35310,1.17223,0.29001,0.8659463785514206
VRTU,2019-05-24,2019-08-09,4.00000,2.71153,1.17152,0.32030,0.9935304990757856
VRTU,2019-08-09,2019-11-08,4.00000,2.58281,1.25386,0.30600,0.9886046511627906
VRTU,2019-11-08,2020-02-07,5.00000,2.65248,1.32678,0.32748,1.2364149611856035
VRTU,2020-02-07,2020-05-28,5.00000,2.71244,1.32276,0.32865,0.6206240487062404
VRTX,2013-10-31,2014-01-31,4.00000,4.02597,0.73726,0.02083,1.124738675958188
VRTX,2014-01-31,2016-02-16,6.00000,3.99311,0.70970,0.02831,1.0584882280049566
VRTX,2014-10-31,2015-02-06,3.00000,4.43362,1.08156,0.14757,0.9417142857142857
VRTX,2015-02-06,2016-02-16,2.00000,4.19958,1.12983,0.15072,0.7974234503360716
VRTX,2016-05-03,2016-08-01,4.00000,2.54118,1.22891,0.14148,1.1841080554879533
VRTX,2016-08-01,2016-10-31,5.00000,2.33465,1.18077,0.13663,0.797554208200596
VRTX,2016-10-31,2017-01-31,5.00000,2.07778,1.15969,0.13306,1.0793712150496069
VRTX,2017-01-31,2017-04-28,7.00000,3.71858,1.16470,0.01878,1.4265250089530859
